BD+25 3173,16,58,8.84961,25,44,38.97405,33.892218,M2V
L 167-14,22,56,24.6748,-60,3,49.24661,33.856017,M4.5V
* bet Gem,7,45,18.94987,28,1,34.316,33.784545,K0IIIb
ULAS J133553.45+113005.2,13,35,53.5979,11,30,7.151,33.728645,T8.5
LP 245-10,2,17,10.01814,35,26,32.5419,33.716268,M7V
WISE J094305.98+360723.5,9,43,5.42488,36,7,28.8483,33.589701,T9.5
G 142-11,19,9,50.87238,17,40,6.4015,33.540720,M4V
LSR J0510+2713,5,10,20.08741,27,14,1.86444,33.514286,M7V
EGGR 250,9,15,56.07743,53,25,23.85761,33.505162,DCP7
LSR J0419+4233,4,19,52.13085,42,33,30.41933,33.469405,M8/9V
G 100-28,5,40,25.73112,24,48,7.86312,33.417623,M7V
L 273-106,18,43,6.97506,-54,36,48.36572,33.397160,M5
L 363-38,0,43,26.00245,-41,17,34.02754,33.396818,M3V
L 788-37,22,13,42.8631,-17,41,8.67061,33.391553,dM4.5
SCR J1245-5506,12,45,52.52283,-55,6,50.13975,33.346181,M5e
Ross 41,5,28,0.15145,9,38,38.15597,33.319712,M3.5V
* alf Men,6,10,14.47258,-74,45,10.95833,33.309844,G7V
G 19-15,17,11,52.2537,-1,51,6.3227,33.216825,M3V
WISE J161441.46+173935.5,16,14,41.07507,17,39,40.4808,33.213442,T9
G 97-15,5,4,14.75849,11,3,23.86206,33.201744,M5V
HD 103932,11,57,56.20635,-27,42,25.36659,33.180329,K4+V
WISEU J050305.68-564834.0,5,3,4.81064,-56,48,36.1305,33.179654,
WISE J081117.81-805141.3,8,11,17.81808,-80,51,41.3856,33.112284,T9.5:
WISE J181210.85+272144.3,18,12,10.824,27,21,44.3376,33.112284,T8.5:
BD+05 3409,17,30,22.7283,5,32,54.66536,32.997079,M1.0V
HD 223889,23,53,50.11231,-75,37,57.1181,32.995377,M3
G 115-42,9,0,32.47641,46,35,11.09617,32.890233,M4.5Ve
L 480-69,15,36,34.48727,-37,54,22.95069,32.883734,M4.5V
HD 122064,13,57,32.05836,61,29,34.30012,32.834772,K3V
BD+66 34,0,32,29.43301,67,14,8.41377,32.828988,M2V+M3V
G 146-58,10,41,37.87589,37,36,39.16124,32.792054,M4.0V
WISE J064723.23-623235.5,6,47,23.22644,-62,32,39.7006,32.779497,Y1
APMPM J0237-5928,2,36,32.45936,-59,28,5.54281,32.771889,M4.5V
G 195-59,10,12,34.77825,57,3,48.98747,32.760236,M3.5V
HD 10780,1,47,44.83444,63,51,9.011,32.749809,K0V
2MASS J13243553+6358281,13,24,35.53752,63,58,28.1532,32.713741,L8.0+T3.5
G 137-78,16,2,50.94465,20,35,21.03627,32.682665,M4V
WISE J033605.05-014350.4,3,36,5.24056,-1,43,38.7643,32.680962,Y0
Ross 440,9,31,19.41603,-13,29,18.9355,32.654786,M3V
HD 260655,6,37,10.7988,17,33,53.33322,32.608035,M0.0V
G 36-24,2,33,37.17588,24,55,37.68739,32.567888,M3.5Ve
WISE J182831.08+265037.7,18,28,30.30897,26,50,36.0751,32.518046,Y0
LP 98-79,14,30,37.79049,59,43,24.86711,32.514480,M6.5V
BD+16 2708,14,54,29.23618,16,6,3.79799,32.445488,M3V
Gaia DR3 478823780455331968,4,44,54.33202,63,24,8.22582,32.426682,
L 403-34,14,3,51.54592,-42,41,53.00106,32.420268,M5e
G 160-28,3,50,44.2894,-6,5,41.62858,32.379264,M3V
V* AT Mic A,20,41,51.12809,-32,26,6.65728,32.359282,M4.5Ve
G 48-20,9,30,44.58539,0,19,21.59385,32.323621,M3.5V
HD 232979,4,37,40.93042,52,53,37.01296,32.319521,M0.5V
G 203-42,17,3,23.88386,51,24,22.86868,32.315902,M5.0V
UPM J0815-2344,8,15,11.1967,-23,44,15.64643,32.279634,
* 12 Oph,16,36,21.44969,-2,19,28.51302,32.269701,K1V
Wolf 47,1,3,19.83501,62,21,55.83723,32.174043,M5V
BD+61 195,1,2,38.86806,62,20,42.17526,32.157738,M1.5V
CFBDS J213926+022023,21,39,26.76936,2,20,22.6968,32.133596,L8.5+T3.5
HD 151288,16,45,6.35054,33,30,33.21382,32.114138,K7.5Ve
CWISEP J225628.97+400227.3,22,56,28.1543,40,2,30.2106,32.038900,
2MASSW J1515008+484742,15,15,0.85304,48,47,41.2897,31.987211,L6.5
Gaia DR3 4184806921079575808,19,22,42.36329,-14,7,44.51078,31.902952,
G 268-110,1,4,53.8031,-18,7,28.62556,31.887699,dM5.0
Ross 905,11,42,11.09334,26,42,23.65078,31.881871,M3V
LP 655-48,4,40,23.27464,-5,30,8.12538,31.790881,M7.5Ve
WISE J111239.24-385700.7,11,12,38.61762,-38,57,7.9524,31.789084,T9
2MASS J02572581-3105523,2,57,25.83581,-31,5,52.19577,31.758347,L8.5
G 119-36,10,49,45.62779,35,32,51.10894,31.742028,M5V
2MASS J20304235+0749358,20,30,42.33032,7,49,35.77917,31.728287,T1.5
2MASS J22361685+5105487,22,36,16.8564,51,5,48.7212,31.727237,T5
L 88-59,1,43,0.98338,-67,18,30.35306,31.694002,DA8.1
HD 197481,20,45,9.5325,-31,20,27.23789,31.683103,M1VeBa1
CD-48 11837,17,35,13.61721,-48,40,51.1214,31.571193,M1.5V
2MASS J14053729+8350248,14,5,37.22584,83,50,24.75698,31.528680,L8
G 161-7,9,15,36.402,-10,35,47.229,31.500483,M5.0V
WISE J114156.71-332635.8,11,41,57.47446,-33,26,34.573,31.361154,Y0
CD-40 5404,9,39,46.3688,-41,4,3.20442,31.332322,M3V
PM J20502-3424,20,50,16.15988,-34,24,42.59881,31.321701,M5e
* 61 UMa,11,41,3.01627,34,12,5.88161,31.233457,G8V
Wolf 1069,20,26,5.30213,58,34,22.68042,31.228583,dM5.0
* 20 Crt,11,34,29.48644,-32,49,52.82279,31.177298,K0V
G 42-24,9,53,55.17268,20,56,46.79303,31.132510,M4.0Ve
BD+43 2796,17,43,55.96298,43,22,43.00003,31.087731,M2V
G 144-25,20,40,33.86325,15,29,58.73006,31.086457,M4.5V
G 192-15,6,2,29.19432,49,51,56.15554,31.074610,M5.0V
L 35-12,9,17,5.32381,-77,49,23.38348,31.052539,M4.5V
BPS CS 22879-0089,20,49,9.96226,-40,12,6.02531,31.016542,M4.5Ve
G 234-45,8,41,20.12866,59,29,50.44406,30.975891,dM5.5
CD-51 6859,12,37,52.2161,-52,0,5.32243,30.960248,M3V(e)
HD 285968,4,42,55.77502,18,57,29.39595,30.936520,M2.5V
PM J18057-1422,18,5,44.6536,-14,22,42.48535,30.908552,M5.5V
G 222-11,6,10,19.84681,82,6,24.31857,30.859596,M2.5V
1RXS J115928.5-524717,11,59,27.36125,-52,47,18.91132,30.855246,M9Ve
L 678-39,9,36,1.63722,-21,39,38.87761,30.775560,M2.5V
BD-17 588,3,1,51.38955,-16,35,36.11028,30.723060,M3.5+M3.0
CD-45 5378,9,44,29.83677,-45,46,35.42764,30.719385,M1V
Wolf 1062,19,12,14.61569,2,53,11.43819,30.688544,M3.5V
WISE J193054.64-205949.1,19,30,55.35147,-20,59,38.0975,30.682596,
EGGR 41,4,37,47.40727,-8,49,10.61985,30.671344,DQ8
CD-30 731,2,5,48.5545,-30,10,35.90533,30.593493,M2.5+V
WISE J045853.89+643452.5,4,58,53.57916,64,34,49.5816,30.567573,T8.5
Ross 837,13,58,13.92176,12,34,43.90303,30.527403,M3.5Ve
2MASS J03400942-6724051,3,40,9.35138,-67,24,4.43931,30.521747,L7::
2MASS J18212815+1414010,18,21,28.15753,14,14,0.85934,30.472215,L5
HD 102365,11,46,31.07253,-40,30,1.28587,30.395965,G2V
GAT 1367,0,11,31.82008,59,8,39.88405,30.371934,M6.0V
WISE J121756.90+162640.8,12,17,56.35451,16,26,53.6955,30.368343,T9+Y0
2MASS J14162408+1348263,14,16,24.07397,13,48,26.19328,30.273210,L5
WISEP J232519.54-410534.9,23,25,19.5384,-41,5,35.0592,30.255659,T9pec
* kap01 Cet,3,19,21.69642,3,22,12.71498,30.255013,G5V
G 112-50,7,51,54.6713,0,0,12.25902,30.241968,M4.5V
* gam Pav,21,26,26.60498,-65,21,58.31306,30.196778,F9VFe-1.4CH-0.7
CFBDS J005910-011401,0,59,10.4899,-1,14,1.313,30.143808,T9.0
LP 469-67,2,2,16.243,10,20,13.93775,30.127602,M5.5V
LP 776-46,5,3,20.08448,-17,22,24.72134,30.123429,M3V
L 737-9,5,8,35.0445,-18,10,19.38892,30.108913,M3.5V
2MASS J17502484-0016151,17,50,24.81089,0,16,14.99544,30.038064,L5.5
* bet Com,13,11,52.39383,27,52,41.46231,29.998252,F9.5V
Ross 1015,13,42,43.26908,33,17,24.32444,29.980246,M4V
HD 103095,11,52,58.76734,37,43,7.25411,29.914445,K1V_Fe-1.5
WISEP J213456.73-713743.6,21,34,56.7372,-71,37,44.58,29.895142,T9pec
2MASS J03552337+1133437,3,55,23.37359,11,33,43.79703,29.884706,L5gamma
LP 783-2,7,40,19.37182,-17,24,45.91295,29.852866,M6.5Ve
WISE J071322.55-291751.9,7,13,22.28092,-29,17,47.737,29.840439,Y0
LAWD 25,7,40,20.78867,-17,24,49.15687,29.828431,DZQA6
ULAS J141623.94+134836.3,14,16,23.94216,13,48,36.3204,29.731632,T7.5p
WT 460,14,11,59.89931,-41,32,21.91653,29.722880,M5.5e
2MASS J06523073+4710348,6,52,30.71827,47,10,34.92659,29.713998,L5.0
V* V374 Peg,22,1,13.1242,28,18,24.90731,29.689736,M3.5Ve
EGGR 246,0,41,26.027,-22,21,2.29216,29.670074,DQ9
LP 469-206,2,16,29.85139,13,35,12.78395,29.664029,M5.0Ve
HD 115953,13,19,45.54627,47,46,40.90554,29.654940,M2V
* del Eri,3,43,14.90054,-9,45,48.21096,29.643700,K0+IV
2MASSI J0727182+171001,7,27,18.246,17,10,1.2072,29.612856,T7.0
CD-31 9113,11,35,26.94777,-32,32,23.88422,29.604497,M2V
V* SZ UMa,11,20,4.82645,65,50,47.3494,29.588544,M2V
G 193-27,7,3,55.72954,52,42,6.56798,29.429477,M5.0V
G 113-20,8,16,7.98131,1,18,9.26521,29.154964,M2.0V
* gam Lep,5,44,27.79062,-22,26,54.18776,29.044311,F6V
V* AK Lep,5,44,26.53672,-22,25,18.6145,29.000383,K2.5V(k)
WISE J181006.21-101000.3,18,10,6.18,-10,10,0.5,28.991644,esdT3:
LEHPM 3396,3,34,12.21847,-49,53,32.028,28.963325,M9
Ross 695,12,24,52.50301,-18,14,32.25714,28.946873,dM2.0
G 111-47,7,58,12.70207,41,18,13.31483,28.865228,M3.5V
HD 32147,5,0,48.99935,-5,45,13.22433,28.845111,K3+V
L 32-9,6,33,43.27744,-75,37,47.95629,28.830093,M2V
L 32-8,6,33,46.7652,-75,37,29.90373,28.829737,M3V
HD 349726,19,7,13.20395,20,52,37.25816,28.806565,M2V
Ross 730,19,7,5.56462,20,53,16.94042,28.799113,M2.0V
BD-05 5715,22,9,40.34431,-4,38,26.65076,28.750219,M3.5V
HD 192310,20,15,17.39138,-27,1,58.71163,28.739453,K2+V
* 41 Ara,17,19,3.83755,-46,38,10.44042,28.672727,G9V
WISENF J193656.08+040801.2,19,36,56.32063,4,8,13.4282,28.635294,
BD+36 2219,11,51,7.33655,35,16,19.24822,28.588759,M1.5V
SCR J0630-7643,6,30,46.6308,-76,43,8.9724,28.582596,M6Ve
HD 50281,6,52,18.05054,-5,10,25.3656,28.521434,K3.5V
LSPM J0036+1821,0,36,16.11189,18,21,10.28667,28.491834,L3.5
* ksi UMa Bb,11,18,10.83601,31,31,44.82169,28.488549,
LP 991-84,1,39,21.72919,-39,36,8.96954,28.459391,M4.5V
G 19-7,16,57,5.73622,-4,20,56.31803,28.382172,dM4
SIPS J1141-3624,11,41,21.52104,-36,24,34.56243,28.340813,M5
V* AP Col,6,4,52.14866,-34,33,35.77444,28.263526,M5
LP 666-9,8,53,36.16048,-3,29,32.19751,28.241647,M9Ve
LP 502-56,15,30,30.32779,9,26,1.44261,28.106599,M5.5V
* zet Tuc,0,20,4.25863,-64,52,29.25719,28.072706,F9.5V
V* CD Cet,3,13,22.91751,4,46,29.33655,28.052135,M4.5V
L 49-19,22,55,45.51276,-75,27,31.20363,28.041137,M3V
WISE J040235.40-265144.5,4,2,34.79742,-26,51,38.684,28.020275,
Wolf 461,13,0,33.52218,5,41,7.99662,27.868792,M4.5Ve
EGGR 453,22,53,53.38517,-6,46,54.48823,27.843550,DZ13
* 61 Vir,13,18,24.31399,-18,18,40.29775,27.835518,G6.5V
CD-32 5613,8,41,32.42909,-32,56,32.91582,27.782524,DA5.5
CD-37 10765,16,20,3.50743,-37,31,44.40701,27.764668,M3V
G 89-32,7,36,25.11821,7,4,43.13928,27.736712,M4.5V
Ross 64,6,24,41.28487,23,25,58.9361,27.704600,M4V
* bet CVn,12,33,44.54425,41,21,26.92135,27.634110,G0V
UCAC4 747-070768,21,51,40.10769,59,17,34.855,27.604056,DAH
2MASS J00345157+0523050,0,34,51.57696,5,23,5.0964,27.454209,T6.5
SCR J1546-5534,15,46,41.69131,-55,34,47.48646,27.385928,M7.5
HD 32450,5,2,28.47095,-21,15,24.0428,27.330004,K7V
SCR J1138-7721,11,38,16.77454,-77,21,48.5859,27.329546,M5.0V
G 130-4,23,43,6.31184,36,32,13.1373,27.275266,M4.5Ve
G 227-29,18,22,27.09476,62,3,1.74663,27.235977,M4.0V
Wolf 489,13,36,31.85218,3,40,45.94217,27.234908,DC9
* mu.02 Her,17,46,25.17891,27,43,2.13676,27.227133,M3.5V
* mu.01 Her,17,46,27.5473,27,43,14.56098,27.196710,G5IV
LAWD 96,0,2,10.7242,-43,9,55.39058,27.176428,DAP5.8
2MASS J03480772-6022270,3,48,7.72104,-60,22,27.0624,27.157036,T7
G 207-16,19,7,42.98736,32,32,41.7012,27.134443,M3V
WISE J115013.85+630241.5,11,50,13.23085,63,2,47.1108,26.866227,T8
CD-68 47,1,10,22.8809,-67,26,41.94866,26.855454,M2.5V
Ross 318,1,2,32.23543,71,40,47.33626,26.853000,M3.0V
HD 217357,23,0,16.12215,-22,31,27.64968,26.850215,K7+Vk
L 173-19,2,0,38.2883,-55,58,4.62489,26.798150,M2.0Ve
* p Eri A,1,39,47.8127,-56,11,35.94431,26.710278,K2V
UGPS J052127.27+364048.6,5,21,27.49893,36,40,41.2068,26.690344,T8.5
LAWD 26,7,53,8.1439,-67,47,31.38201,26.643902,DA9.0
BD+18 3421,17,37,53.34684,18,35,30.1641,26.613118,M1.5V
IRAS 21500+5903,21,51,38.31942,59,17,39.86786,26.504508,dM4.0
EGGR 290,5,56,25.45999,5,21,48.44318,26.473938,DA8P
L 674-15,8,12,40.88897,-21,33,6.98256,26.472992,M3.5V
G 13-22,12,14,16.54896,0,37,26.36245,26.378849,M4.5Ve
G 262-15,20,30,32.0454,65,26,58.41136,26.376353,M3V
2MASSW J2148162+400359,21,48,16.29866,40,3,59.33185,26.371981,L7
Wolf 437,12,47,56.62457,9,45,5.03567,26.350589,M3.5V
L 399-68,12,40,46.2894,-43,33,58.99174,26.263698,M3V
G 122-49,11,50,57.72053,48,22,38.56118,26.231444,M4.5V
* pi.03 Ori,4,49,50.41121,6,57,40.60062,26.172085,F6V
CD-44 3045,6,57,46.60263,-44,17,28.31174,26.123829,M3.5V
SCR J0740-4257,7,40,11.80717,-42,57,40.29197,26.029426,M4.5
G 154-44,18,7,32.83771,-15,57,47.06839,25.998697,M4.0Ve
2MASS J07290002-3954043,7,29,0.02496,-39,54,4.3992,25.823911,T8pec
WISE J000517.48+373720.5,0,5,16.614,37,37,23.2493,25.701812,T9
* p Eri,1,39,47.53953,-56,11,47.09968,25.512829,K2V+K2V
WISEP J180026.60+013453.1,18,0,26.47865,1,34,56.89505,25.470073,L7.5
G 227-22,18,2,16.60387,64,15,44.2416,25.420227,M5.0V
G 109-35,6,59,28.8165,19,20,55.85787,25.286037,M5.0Ve
HD 165222,18,5,7.57875,-3,1,52.74918,25.240678,M0V
G 192-13,6,1,11.04551,59,35,49.88407,25.224476,M4.0V
LP 881-64,0,24,44.17749,-27,8,25.26323,25.221491,M5.5/6Ve+M8.5Ve+M9/9.5V
SIPS J1259-4336,12,59,4.76997,-43,36,24.43552,25.199646,M8:
HD 157881,17,25,45.23243,2,6,41.12373,25.157448,K7V
BD-03 2870,10,12,17.66825,-3,44,44.39204,25.136412,M2V
* alf PsA,22,57,39.04625,-29,37,20.05332,25.125645,A4V
V* VX Ari,2,44,15.50974,25,31,24.11485,25.051231,dM3
* alf Lyr,18,36,56.33635,38,47,1.28024,25.044613,A0V
L 499-56,22,2,29.3843,-37,4,51.30473,25.008396,M3.5V
WISEA J235402.79+024014.1,23,54,2.41845,2,40,18.5413,24.973660,Y1
* 107 Psc,1,42,29.76253,20,16,6.64566,24.931014,K1V
G 258-33,18,18,57.23258,66,11,33.30433,24.925355,M4.5Ve
WISE J173835.53+273259.0,17,38,35.27114,27,33,2.3494,24.916425,Y0
BD+11 2576,13,29,59.7859,10,22,37.78453,24.878167,M1.0V
2MASS J20005017+3629465,20,0,50.17656,36,29,46.5432,24.859451,T8
G 141-36,18,48,17.53735,7,41,21.18651,24.844492,M5.0V
V* TW PsA,22,56,24.05256,-31,33,56.03058,24.792839,K4Ve
Gaia DR3 6702242043883732864,18,18,6.31573,-51,24,40.31694,24.565637,
G 24-16,20,29,48.31792,9,41,20.59051,24.374324,M4.5V
* bet Hyi,0,25,45.07036,-77,15,15.28603,24.327292,G0V
Wolf 922,21,31,18.56903,-9,47,26.48227,24.324915,M4.5V
HD 4628,0,48,22.97598,5,16,50.20948,24.250454,K2.5V
2MASSW J1507476-162738,15,7,47.67583,-16,27,40.11398,24.169121,L5V
WISEP J031325.96+780744.2,3,13,25.80778,78,7,43.8415,24.052802,T8.5
2MASS J06073908+2429574,6,7,39.01993,24,29,56.79408,23.623948,L9
HD 156384Cf,17,18,58.8273,-34,59,48.61267,23.623143,
L 788-34,22,23,6.99681,-17,36,26.33304,23.595509,M4.5Ve
2MASS J08354256-0819237,8,35,42.53144,-8,19,23.37213,23.580718,L6.5
HD 16160,2,36,4.90134,6,53,12.38365,23.576406,K3V
V* BX Cet,2,36,15.26687,6,52,17.9156,23.559869,M3.5V
G 157-77,23,35,10.46243,-2,23,20.61355,23.407390,M5.0Ve
WISE J004945.61+215120.0,0,49,46.08792,21,51,20.43,23.230484,T8.5
L 230-188,4,10,28.1234,-53,36,8.13855,23.181595,M4.5V
WISE J205628.91+145953.2,20,56,28.31061,14,59,47.801,23.164489,Y0
2MASS J05212615+1025328,5,21,26.15664,10,25,32.8764,23.098867,T7.5
LP 914-54,14,56,38.26347,-28,9,48.61915,23.002897,M7.0Ve
LSPM J2146+3813,21,46,22.07247,38,13,4.97731,22.985794,M5V
HD 199305,20,53,19.78892,62,9,15.81726,22.959953,M1.0V
BD+01 2447,10,28,55.55128,0,50,27.5989,22.953360,dM2
BD-17 588BC,3,1,51.07687,-16,35,31.06608,22.876903,M2.5V
Wolf 358,10,50,52.03124,6,48,29.25962,22.722450,M4V
CWISE J105512.11+544328.3,10,55,14.78785,54,43,31.9751,22.493517,sdT8
HD 216899,22,56,34.80465,16,33,12.35564,22.397225,M1.5V
LTT 1445Ad,3,1,51.39367,-16,35,36.03118,22.386648,
HD 156384,17,18,57.16483,-34,59,23.14156,22.295167,K3V+K5V
2MASS J19284155+2356016,19,28,41.50903,23,56,2.17038,22.277396,T6
Ross 619,8,11,57.56917,8,46,22.95289,22.079070,M4.5V
* ksi Boo A,14,51,23.38847,19,6,1.6198,22.027224,G7Ve
Ross 104,11,0,4.25701,22,49,58.64501,22.008035,M4V
Scholz's star,7,20,3.25368,-8,46,49.9044,21.919086,M9.5+T5
* ksi Boo,14,51,23.37993,19,6,1.69937,21.892603,G7Ve+K5Ve
L 471-42,12,38,49.09841,-38,22,53.67042,21.732418,M4.5V
WISE J041022.71+150248.4,4,10,22.07612,15,3,10.984,21.556907,Y0
WISEA J082507.37+280548.2,8,25,7.40427,28,5,50.8636,21.373263,Y0.5
HD 219134.04,23,13,16.97496,57,10,6.08382,21.336351,
L 100-115,9,42,46.34296,-68,53,6.00894,21.212115,M4.0V
Wolf 629,16,55,25.22225,-8,19,21.29697,21.196111,M3.5V
VB 8,16,55,35.25574,-8,23,40.75307,21.183652,M7Ve
G 202-48,16,25,24.62304,54,18,14.76547,21.130895,M1.5V
V* GL Vir,12,18,59.39973,11,7,33.77324,21.083142,M4.5Ve
EGGR 45,5,55,9.53049,-4,10,7.06534,21.010157,DZ11
LP 944-20,3,39,35.25235,-35,25,43.642,20.961425,M9.5Ve
2MASS J15031961+2525196,15,3,19.6109,25,25,19.79568,20.937527,T5.5
LP 368-128,9,0,23.54612,21,50,4.90133,20.738787,M6.5Ve
HD 79211,9,14,24.68285,52,41,10.90247,20.658148,M0V
WISE J140518.39+553421.3,14,5,21.24937,55,34,18.8785,20.616688,Y0(pec?)
BD-07 4003,15,19,26.82694,-7,43,20.1895,20.549363,M3V
GJ 896 Ab,23,31,52.17385,19,56,14.1304,20.427725,
BD-11 3759,14,34,16.81166,-12,31,10.4145,20.394629,M3.5V
EGGR 372,17,48,7.99282,70,52,35.92205,20.258741,DQ9P
HD 152751,16,55,28.75757,-8,20,10.78785,20.206679,M3.5Ve
WISE J220905.73+271143.9,22,9,4.80497,27,11,58.1425,20.170439,Y0:
HD 191849,20,13,53.39625,-45,9,50.47055,20.106142,M0V
2MASSI J0937347+293142,9,37,34.87968,29,31,40.9908,19.961809,T6
SIMP J013656.5+093347.3,1,36,56.56054,9,33,47.31197,19.954750,T2.0
* del Pav,20,8,43.60887,-66,10,55.44277,19.893092,G8IV
* e Eri,3,19,55.65091,-43,4,11.21519,19.704430,G6V
HD 191408,20,11,11.93877,-36,6,4.35173,19.609300,K2.5V
WISE J154151.65-225024.9,15,41,52.28912,-22,50,24.706,19.542001,Y0
V* YZ CMi,7,44,40.1723,3,33,8.87523,19.533001,M4.0Ve
* 36 Oph A,17,15,20.78365,-26,36,6.11721,19.413689,K2V
* 36 Oph,17,15,20.98394,-26,36,10.15711,19.351845,K2V+K1V
HD 131976,14,57,26.5333,-21,24,41.5778,19.325473,M1.5V
* eta Cas,0,49,6.29459,57,48,54.63824,19.318353,F9V
VB 10,19,16,57.61095,5,9,1.60092,19.304460,M8V
CD-40 9712,15,32,12.93231,-41,16,32.13043,19.299571,M2.5V
HD 180617,19,16,55.25657,5,10,8.04055,19.292151,M3-V
V* BR Psc,23,49,12.52509,2,24,4.40548,19.274503,dM1
L 347-14,19,20,47.98432,-45,33,29.64354,19.272361,M4.5V
L 205-128,17,46,34.23307,-57,19,8.55845,19.207770,M3.5V
HD 131977,14,57,28.00079,-21,24,55.72727,19.198713,K4V
Ross 47,5,42,9.26769,12,29,21.60484,18.888301,M4V
* sig Dra,19,32,21.59021,69,39,40.23581,18.799278,K0V
HD 42581,6,10,34.61494,-21,51,52.65635,18.790602,M1V
Gaia DR3 6305165514134625024,14,59,54.38663,-18,32,15.7652,18.741873,
2MASSI J0415195-093506,4,15,19.54368,-9,35,6.6732,18.708042,T8.0
HD 36395,5,31,27.39579,-3,40,38.024,18.604200,M1.5Ve
LSR J1835+3259,18,35,37.88012,32,59,53.3161,18.553412,M8.5V
WISEP J174124.25+255319.5,17,41,24.62064,25,53,34.3608,18.531591,T9
WISE J035000.32-565830.2,3,50,0.59649,-56,58,24.2429,18.489569,Y1
2MASS J11145133-2618235,11,14,51.3372,-26,18,23.562,18.447738,T7.5
LP 816-60,20,52,33.0166,-16,58,29.00328,18.330456,M4V
HD 265866,6,54,48.95806,33,16,5.43828,18.214605,M3V
G 175-34,4,31,11.51443,58,58,37.46385,17.995429,M4.0V
EGGR 180,4,31,12.57144,58,58,41.29271,17.992531,DC5
HD 119850,13,45,43.77556,14,53,29.47171,17.726236,M2V
2MASS J02540788+0223563,2,54,7.8864,2,23,56.346,17.630054,T8.0
LP 656-38,5,1,57.42613,-6,56,46.37628,17.530877,M4.0Ve
HD 101847BC,11,43,11.78701,-39,25,56.35705,17.422863,
UCAC4 195-119117,15,40,43.53645,-51,1,35.96516,17.373768,M7.0V
G 9-38,8,58,15.06178,19,45,46.9602,17.166105,M7V+M7V
G 254-29,11,47,41.38692,78,41,28.17623,17.136783,M4.0V
2MASS J08173001-6155158,8,17,29.99888,-61,55,15.65863,17.001796,T6
G 99-49,6,0,3.50422,2,42,23.59258,16.986097,M3.5Ve
2MASS J15065257+7027247,15,6,52.44056,70,27,25.15128,16.817262,T6
* alf Aql,19,50,46.99855,8,52,5.95631,16.730239,A7Vn
2MASS J09393548-2448279,9,39,35.48976,-24,48,27.9432,16.640612,T8
V* EV Lac,22,46,49.73126,44,20,2.37438,16.476078,M4.0Ve
* omi02 Eri,4,15,16.31962,-7,39,10.33078,16.339826,K0V
CD-44 11909,17,37,3.66546,-44,19,9.16649,16.332756,M3.5V
G 158-50,0,15,28.1109,-16,8,1.63033,16.264699,M4V
HD 204961,21,33,33.97512,-49,0,32.39943,16.200456,M1.5V
V* AD Leo,10,19,36.28082,19,52,12.01045,16.193924,dM3
WISE J163940.83-684738.6,16,39,40.83744,-68,47,38.6376,16.122392,Y0pec
BD+44 2051,11,5,28.57695,43,31,36.38695,15.996853,M1.0V
HD 88230,10,11,22.13995,49,27,15.25101,15.885655,K6VeFe-1
DENIS J025503.3-470049,2,55,3.69271,-47,0,51.3569,15.877125,L9
G 158-27,0,6,43.19732,-7,32,17.0191,15.805961,M5.5V
L 143-23,10,44,21.23291,-61,12,35.27536,15.758628,M5.5V
G 208-44,19,53,54.48212,44,24,51.34156,15.302940,M5.5Ve
BD-15 6290,22,53,16.73258,-14,15,49.30405,15.238229,M3.5V
G 208-45,19,53,55.1405,44,24,54.14726,15.200129,M6V
LAWD 37,11,45,42.91693,-64,50,29.46196,15.122548,DQ
LP 731-58,10,48,12.61425,-11,20,9.61069,14.870547,M6.5V
CD-46 11540,17,28,39.94558,-46,53,42.6881,14.849146,M3V
BD+68 946,17,36,25.89931,68,20,20.90963,14.839451,M3.0V
V* TZ Ari,2,0,12.95632,13,3,7.00057,14.577971,M4.5V
HD 225213,0,5,24.42844,-37,21,26.50793,14.174718,M2V
Wolf 424 A,12,33,17.41763,9,1,16.04491,14.112068,
Wolf 28,0,49,9.89834,5,23,18.99383,14.071792,DZ7.5
BD-12 4523,16,30,18.05839,-12,39,45.32122,14.050030,M3V
WISE J072227.27-054029.9,7,22,27.906,-5,40,33.577,13.433114,T9
Ross 614,6,29,23.39152,-2,48,48.80391,13.423941,M4.5V
DENIS J104814.6-395606,10,48,14.57361,-39,56,6.84274,13.193180,M8.5Ve:
SCR J1845-6357,18,45,5.25325,-63,57,47.45011,13.063740,M8.5V
HD 239960,22,27,59.47299,57,41,45.23253,13.049372,M3
V* AX Mic,21,17,15.26907,-38,52,2.50394,12.947199,M1V
HD 33793,5,11,40.58984,-45,1,6.36173,12.830755,M1VIp
Teegarden's Star,2,53,0.89179,16,52,52.63219,12.496954,dM6
BD+05 1668,7,27,24.49897,5,13,32.84149,12.348458,M3.5V
V* YZ Cet,1,12,30.63688,-16,59,56.35801,12.122176,M4.0Ve
L 372-58,3,35,59.69916,-44,30,45.73083,11.983914,M5.5V
* tau Cet,1,44,4.08314,-15,56,14.92761,11.911777,G8V
* eps Ind,22,3,21.65363,-56,47,9.5228,11.866989,K5V
G 51-15,8,29,49.35279,26,46,33.62414,11.679730,M6.5Ve
HD 1326,0,18,22.88498,44,1,22.63795,11.619099,M2V
GJ 725 Bc,18,42,46.89467,59,37,36.72116,11.490929,
HD 173739,18,42,46.70439,59,37,49.40945,11.490836,M3V
* 61 Cyg A,21,6,53.93959,38,44,57.90235,11.404259,K5V
